duration,budget,imdb_score,gross
103,10000000,7.2,
97,10000000,5.2,27736779
116,17000000,5.7,24397469
96,10000000,4.7,20384136
98,10000000,5.9,25464480
105,10000000,6.8,20338609
123,10000000,5.9,18272447
107,10000000,5.3,
112,,6,17378977
93,9000000,7.7,17096053
97,10000000,4.4,21371425
122,10000000,6.6,33071558
101,10000000,6.7,17655201
100,25000000,5.5,16247775
129,10000000,6.5,16153600
81,10000000,6.2,16033556
96,11000000,7.1,16667084
84,12600000,6.1,15417771
100,10000000,7.1,
110,30000000,6,15156200
130,10000000,7.4,21589307
84,10000000,5.9,20339754
106,10000000,4.1,28873374
89,,5.8,15102127
76,3000000,5.9,13684949
99,6400000,7,14597405
96,10000000,6.8,12570442
104,10000000,7.4,12514138
108,5000000,7.1,43771291
108,10000000,7,11703287
87,22000000,5.8,11560259
89,10000000,7.8,10824921
97,10000000,6.5,10561238
106,10000000,7,14479776
100,10000000,6.3,9801782
89,10000000,5.3,8070311
114,10000000,6.8,
95,10000000,5.5,8460995
97,10000000,7.4,8111360
94,6000000,4.3,8828771
103,100000000,6,67631157
95,10000000,5.2,7563670
101,10000000,6.7,6619173
87,,6.3,6857503
40,,7.9,
101,7500000,8.6,6712241
82,10000000,6.1,6842058
74,10000000,5.8,6491350
130,10000000,7.7,9473382
112,10000000,8,6197866
96,10000000,5.6,6044618
89,10000000,6.7,7764027
100,,6.6,5998971
78,10000000,4.2,
121,9000000,6.6,21569041
85,16000000,4.1,4356743
120,10000000,7.3,5484375
106,10000000,7.1,5348317
83,10000000,6.5,4244155
120,10000000,7,5004648
111,10000000,5.5,3333823
100,11500000,6.6,3275585
89,9000000,7.1,3193102
115,6500000,7.9,54557348
135,10000000,7.1,3041803
92,10000000,5.6,3060858
120,10000000,7.3,1055654
97,10000000,3.3,2331318
135,10000000,6.5,2185266
93,10000000,4.8,26583369
118,14000000,5.2,800000
97,10000000,6.3,7574066
98,10000000,7.2,1754319
98,8000000,6.8,1641788
101,10000000,5.7,1631839
132,10000000,7.2,1309849
106,10000000,6.9,1939441
55,,9.1,447093
168,10000000,6.3,
87,10000000,6.2,1276984
98,11000000,6.7,1987762
96,5000000,6.5,1474508
104,10000000,7.2,1011054
93,10000000,5.3,900926
95,10000000,6.7,866778
119,,6.2,836641
89,10000000,3.6,598645
107,10000000,5.7,578527
85,10000000,7.3,488872
93,10000000,5,365734
101,60000000,6.6,231417
103,5000000,6.6,3093491
101,,6.8,244465
123,,6.2,756452
111,4000000,7.3,228524
86,10000000,6.2,226792
99,,6.9,221210
90,5000000,6.6,136432
82,10000000,6.3,131617
110,,7,152857
83,6200000,3.3,126247
128,,6.7,82739
125,10000000,6.2,169379
97,10000000,6.5,
86,10000000,3.5,15447
91,10000000,5.5,19348
90,8000000,5.9,100503
90,5000000,4.7,92900
94,,4.2,140987
112,10000000,5.2,
85,,5.2,
93,10000000,3.9,5561
104,10000000,6.1,3607
94,,5.8,
85,6500000,6.7,70527
99,10000000,5.7,
91,10000000,4.5,
117,6000000,6.9,
85,10000000,4.8,
106,10000000,6.3,
81,10000000,6.9,11835
100,10000000,5.4,
90,10000000,3.8,
116,10000000,7,
84,10000000,5.2,
135,10000000,7.3,128486
84,10000000,4.6,
89,10000000,6.5,
107,,6.8,16025394
144,9600000,6.7,2483955
98,9500000,6.1,57176582
94,10000000,5.2,
117,9500000,6.9,43100000
102,10000000,6,
127,8900000,7.9,225377
98,10500000,4.5,14114488
88,9500000,5.1,
197,9400000,7.6,46300000
121,,7.6,12899702
90,9300000,6.7,
89,,6.1,113155
104,6000000,7.5,2600000
94,10000000,5.3,
90,600000000,6,1602466
130,7400000,7.1,3029870
92,8500000,7.5,
176,7217600,6.9,3047539
116,11000000,8.5,78900000
88,83532,7.5,30859000
106,10000000,6.6,3571735
181,9000000,8,50000000
130,9000000,7,63600000
93,10000000,5.8,
110,,7.3,
123,9000000,6.8,36049108
120,9000000,6.7,34074895
87,9000000,6.5,33244684
123,9000000,8,24530513
103,9000000,6.5,71519230
91,9000000,4.9,20035310
88,9000000,7.1,18225165
126,20000000,7,17804273
120,8000000,7,16938179
116,,7.5,90400000
94,9000000,4.5,16235293
85,,5.5,11827301
137,9000000,7.7,10161099
114,,7.2,6610326
76,,4.8,6126237
119,8500000,6.7,6047856
99,9000000,7,4681503
79,8000000,6.5,4350774
114,,7.4,3420871
30,,3.5,
91,9000000,5.7,
95,9000000,6.2,2955039
103,9000000,5.7,1530535
92,9000000,6.4,4881867
124,,7,1043487
156,,7.7,770629
84,9000000,5.4,11860839
300,400000000,6.6,454255
120,9000000,6.1,349618
98,,6.1,
121,9000000,7.6,112935
97,9000000,6.2,883887
86,11400000,6.6,13751
93,19000000,6.1,
45,45000000,7.3,145109
97,9000000,4.2,1046166
102,,7.1,
105,,6,2874
103,9000000,6.5,
93,8800000,6.5,174635000
76,,5.7,
90,8800000,6.1,
122,9000000,7.1,
127,,7.3,171320
84,8600000,6.5,14373825
23,,7.9,
96,9000000,5.7,162
97,,7.2,32222567
112,7000000,7.3,39462438
125,8500000,6.9,29200000
96,8500000,5,21564616
98,9000000,5.9,
92,60000000,6.7,
103,8000000,7.3,14879556
122,,7.6,13569248
101,8500000,6.5,34017854
104,22000000,2.1,4273372
101,9000000,5.3,
135,8000000,7.2,
119,8500000,7,4440055
128,12000000,8,4018695
107,8200000,6.5,80000000
106,9000000,6.9,6262942
126,8000000,7.1,1997807
128,,7.3,1207007
127,,7.5,1829142
160,,6.9,3827466
126,8000000,7.2,90800000
171,7623000,7.2,
150,8500000,6.7,140244
122,8300000,6,
178,8000000,8.9,107930000
95,,7.7,76657000
117,8500000,7.9,32279955
119,8550000,5.6,4992159
174,8200000,8,163214286
111,8000000,6.2,69800000
101,8000000,7.9,59889948
89,8000000,8.1,52287414
113,8000000,7.6,45063889
95,8000000,3.5,40066497
112,8000000,7.6,36500000
109,8000000,6.5,27362712
108,8000000,5.6,34746109
100,8000000,7.7,34963967
90,8000000,5.2,25926543
130,8000000,6.9,
94,8000000,6.1,26049082
93,8000000,5,
80,,7.8,
111,8000000,7.4,22551000
142,7000000,6.8,22800000
60,,7.1,
107,8000000,6.4,18090181
91,8000000,5.7,17843379
112,,7.5,18811135
82,8000000,6.7,17278980
97,8000000,5.6,16699684
128,50000000,7,50815288
102,7000000,7.6,15047419
93,5000000,6.5,14015786
116,8000000,7,
138,8000000,6.3,10269307
117,8300000,6.4,
93,8000000,7.1,17536788
92,8000000,7.1,58401464
110,,6.5,8880705
92,8000000,6.9,8279017
104,8000000,5.4,10106233
98,8000000,4.9,
89,8000000,5.1,4692814
92,8000000,5.3,5018450
140,,7.5,25967000
60,,8.3,
90,8000000,7.3,3442820
129,10000000,7.3,3205244
111,8000000,7.1,3076425
79,8000000,6,2275557
104,8000000,6.6,1789892
101,8000000,7.2,6350058
113,7200000,7.2,1094798
92,8000000,6.9,1071240
106,8000000,6.8,532190
98,8000000,4,
75,6500000,7.7,686383
104,8000000,7.4,16168741
108,8000000,6.5,568695
99,8000000,6.4,398420
180,,7.2,
109,8000000,5.6,336456
111,,6.3,146083
93,8000000,6.8,298110
99,8000000,5.5,127144
98,8000000,6.9,117190
95,8000000,6,108662
142,,7.7,
107,8000000,6.4,53481
102,50000000,6.6,23106
97,8000000,5.3,52961
124,1100000000,8.1,439162
97,22000000,5.9,
124,8000000,7.7,
96,8000000,4.6,
114,,5.1,50000
90,7900000,6.9,671240
104,8000000,8,
102,,6.8,10105505
93,,5.4,
90,10000000,6.5,882290
106,8000000,4.2,
99,7500000,7.4,106593296
115,7500000,6.9,43490057
89,7500000,6.7,32333860
101,7700000,7.3,
92,6500000,7.6,24792061
94,10000000,5.4,17544812
100,4500000,7.3,12574715
106,,6.4,10281585
109,7500000,6,5100000
105,7500000,7.2,10460089
102,7500000,6,4239767
97,7500000,3.1,4131640
118,7500000,6.9,3347439
92,8000000,6.2,10814185
112,,5.5,533344
103,50000000,6.9,206400
93,7500000,6.3,197148
101,7500000,4.8,
115,6500000,7.9,54557348
113,8000000,6.7,3014541
95,7500000,5.6,
153,6000000,5.4,872643
89,7300000,8,4443403
92,12000000,5.7,
107,5000000,7.6,
118,7000000,7,1330827
97,7300000,7.2,1818681
156,258000000,6.2,336530303
100,7500000,3.5,12610552
96,7500000,7.5,143492840
104,7500000,5.1,
120,7200000,6.7,43800000
175,6000000,9.2,134821952
95,4000000,6.1,94900000
95,7500000,7.7,32391374
121,7000000,7.6,40158000
110,7000000,6.1,113709992
96,11000000,4.9,32131483
121,7000000,6.8,35400000
95,5000000,7,34099640
112,,7.2,31973840
112,6600000,5.7,37295394
143,105000000,7.3,144812796
93,7500000,7.5,31501218
110,7000000,7.4,28747570
104,7000000,7.2,25625110
115,20000000,6.5,403932
53,,9,
119,9000000,6.8,25000000
125,13000000,6.8,21000000
96,7000000,5.2,20257000
100,3500000,7.2,26005908
46,,7.5,18642318
89,7000000,4,15818967
92,7000000,6.8,14891000
109,7000000,6.9,16901126
44,2300000,8.2,
103,7000000,7.3,17474107
95,7000000,6.1,14003141
143,200000000,7.8,304360277
105,7000000,6,12583510
79,350000,4.1,
106,7000000,7,9190525
100,7500000,7.1,9176553
103,7000000,6.2,9094451
116,7000000,6.9,14612840
99,7000000,7.6,9166863
164,7000000,7.6,8373585
96,7000000,6.4,7292175
122,7000000,6.2,6601079
94,6000000,7.5,6165429
93,7000000,2,5694308
96,7000000,6.2,5430822
60,,7.7,
113,7000000,6.5,4720371
60,,7.4,
192,7000000,7.9,2921738
99,7000000,6.8,2344847
91,7000000,6.3,7455447
100,7000000,6.3,2148212
105,7000000,6.6,2062066
99,7000000,6.4,1654367
112,7000000,7.5,1738692
100,,5.8,2209479
99,7000000,6.5,1889522
100,7000000,4.8,
125,4825000,7.2,1110286
107,9000000,6.3,1000000
107,50000000,7,700000
97,7000000,6.3,1768416
105,,5.3,1425993
95,10000000,2.3,306715
106,7000000,7.1,382946
93,,6.2,518134
103,3500000,6.2,236266
96,7000000,6.7,196067
103,7000000,6.5,532988
108,7000000,5.9,453079
177,7000000,6.7,
118,7000000,6,46451
97,7000000,6.9,233103
102,7000000,7.9,
92,7000000,5.3,
88,7000000,4.8,
80,7000000,5.3,
45,7000000,6,
115,6900000,7.3,41400000
97,,7.4,
102,6900000,7.7,7993039
111,7000000,4.8,
96,8700000,7.2,
94,7000000,5.8,
125,15000000,7.3,927107
108,6800000,7,49526
101,6800000,6.4,10696
101,6900000,5.6,31607598
139,6800000,8.2,6857096
125,5000000,6.5,223878
88,,6.4,828
115,4000000,8.1,8060
99,6500000,5.4,84263837
88,6500000,6.3,110029
112,6000000,7.8,57504069
108,6500000,6.8,54215416
107,,7.2,
104,6500000,7.1,31899000
108,6500000,6.2,24103594
102,6500000,7.3,16842303
88,6500000,5.9,13367101
115,6500000,7.2,
91,6500000,3.6,10149779
141,7000000,7.7,6173485
101,6500000,7.3,4000304
105,4000000,7.4,2338695
100,6500000,6.6,2024854
116,6500000,6.9,2268296
97,6500000,6.8,1029017
106,6500000,7.3,64148
105,6500000,7.2,66637
102,6500000,6.5,
122,4500000,7.7,871577
107,6500000,8.1,38400000
121,4800000,7.7,4063859
98,10000000,7.6,449558
108,4000000,7.3,
55,,8.7,
123,6000000,7.2,2122561
110,6000000,7.2,181360000
120,6000000,8.1,137963328
122,6000000,7.5,119078393
110,6000000,8.1,102308900
139,6000000,7.8,102300000
124,6000000,7.8,54800000
120,110000000,5.8,24004159
152,6000000,7.6,43650000
98,6000000,7.4,39800000
106,6000000,6.3,27457409
106,6000000,6.9,25047631
106,6000000,8.6,23272306
89,8000000,5.1,22168359
94,6000000,6.4,21005329
109,6000000,7.9,26236603
144,8000000,6.9,20400000
90,6000000,7.5,18621249
106,6000000,7.2,25244700
121,6500000,5.8,14545844
89,6000000,2.9,13235267
86,,6.2,12674183
91,,7.3,17508936
104,6000000,6.2,12793213
,,8.2,
99,9000000,6.8,11883495
98,6000000,6.1,11797927
121,6000000,7.7,17605861
96,3000000,5.2,11642254
99,5000000,6.8,9203192
42,6000000,6.5,7518876
122,6000000,7,8596914
101,6000000,5.9,6851636
102,6000000,7.1,11434867
84,6000000,5.5,5895238
104,6000000,7.4,6670712
96,6000000,7.3,5359774
94,6500000,4.6,4693919
90,6000000,7.2,4859475
97,,7,4595000
90,6000000,5.1,4542775
106,6000000,6.7,3588432
96,6000000,5.3,4394936
44,,8.4,
95,6000000,7.8,3029081
99,6000000,6.7,3273588
93,,5.4,
99,6000000,7.2,2207975
95,6000000,5.8,2025238
84,,6.4,1028337
144,6244087,8,
99,6000000,7,2077046
110,6000000,7,
97,,6.7,267194
107,6000000,3.8,869325
90,6000000,5.7,399611
104,,6.6,181798
96,6000000,6.7,115862
104,6000000,6.1,1346503
97,6000000,6.2,117560
107,6000000,6.2,54606
117,7840000,7.4,
85,6000000,4.7,36497
152,,8.3,23807
85,6000000,7.2,
76,8600000,5.8,
87,,5.9,
95,12000000,6.3,65804
101,6000000,7.2,
90,6000000,5.4,
240,,8.2,
89,5952000,7.3,
111,5300000,7.3,3895664
86,6000000,5.8,20200
115,50000000,6.1,31874869
103,4000000,7.1,542860
90,6000000,6.5,
133,6700000,7.9,
88,,5.4,15059
111,200000000,7.1,11905519
94,,6.4,69582
25,,8.4,
112,3500159,6.7,32541719
141,5600000,6.9,3064356
95,5600000,2.1,7009668
141,,4.3,352684
85,5600000,6.6,27024
105,,3.4,531806
129,5500000,8.3,159600000
125,5500000,7.2,58800000
116,5500000,5.6,50382128
105,5500000,7.7,35811509
90,3000000,6.6,24475193
105,5500000,7.6,
111,7000000,7.4,6200756
91,5500000,7.1,1292119
95,,3.4,
97,5500000,7.9,3629758
92,5000000,6.7,6239558
104,5000000,6.6,1056102
120,6500000,7.9,27545445
99,5500000,4.9,56007
93,3850000,7.2,611709
99,,7.4,753501
99,5500000,6.1,22770
157,,8.4,2197331
90,,6.2,
96,9000000,5.3,27445
96,5250000,5,766487
90,,7.7,18434
100,30300000,7.6,1196752
94,4000000,6.3,
98,6000000,7.6,795126
129,5500000,5.6,
103,5100000,7.3,
128,,6.2,563699
106,5000000,6.6,83574831
95,4000000,6.6,87025093
104,15000000,7.3,71897215
87,5000000,6.6,64267897
81,4900000,6.9,56536016
94,5000000,5.8,104007828
89,5000000,4.4,50820940
88,4500000,6.6,44793200
108,5000000,7.1,43771291
115,5000000,7.6,44456509
96,5000000,4.6,53884821
135,5000000,6.8,36000000
113,5000000,7.1,
93,8500000,4.9,34872293
109,4500000,7.3,34468224
127,5000000,7.2,
101,5000000,5,32453345
124,5000000,8.2,
117,5000000,8,27296514
83,3300000,5.2,25799043
113,9000000,8.5,25530884
104,5000000,6.5,27689474
97,5000000,7.4,24138847
110,5000000,7.7,21994911
103,5000000,7.4,21501098
94,5000000,5.1,19281235
102,3500000,7.3,
77,5000000,5,19421271
134,5000000,7.2,20733485
129,5000000,6.7,
90,5000000,6.4,24809547
134,,7.1,19097994
104,4500000,5.6,23031390
95,5000000,6.2,16017403
93,5000000,6.1,21197315
106,5000000,5.2,17382982
109,6000000,7.3,14821531
101,5000000,7.5,18656400
139,5000000,6.6,
99,5000000,6.4,
100,5000000,4.5,14343976
95,5000000,6.6,241437427
94,5000000,5.3,14123773
93,5000000,4.9,15126948
106,2000000,7.7,13622333
99,4000000,8,13464388
82,5000000,3.8,13350177
135,5000000,7.6,13269963
88,5000000,5.9,17768000
89,5000000,6.2,12947763
110,5000000,7.2,14100000
107,5000000,6.3,12200000
86,5000000,5.2,17683670
91,8000000,6.9,12055108
103,5000000,6.8,27285953
90,8000000,6.2,
141,5000000,6.2,
92,5000000,3.5,11675178
99,8000000,6.1,10572742
79,800000,6.6,
96,5000000,4.5,9658370
82,5000000,5.9,9628751
92,5000000,6.9,8786715
112,6000000,7.7,3432342
106,5000000,6.6,
90,5000000,5.3,6755271
126,5000000,6.3,
150,5000000,7,6157157
90,,7,6088249
91,5000000,6.6,5480318
145,5000000,8.6,
95,5000000,6.4,5308707
97,5000000,7.9,5009677
90,,5.4,4328294
41,5000000,6.9,4074023
112,5000000,7.7,4306697
122,4000000,7.2,3950029
110,5000000,6.8,4040588
87,5000000,6.2,
108,5000000,7.4,3049135
121,5000000,4.6,4700361
97,5000000,6.4,2711210
116,5000000,7,1980338
94,5000000,7.7,1082044
103,5000000,6.8,1100000
112,5000000,7,2445646
91,5000000,7,2221809
98,5000000,6.3,296665
95,5000000,7.1,3219029
88,5000000,5.6,
99,5000000,4.4,830210
91,7000000,7.1,1040879
97,5000000,6.1,326308
136,,7.4,240425
118,,7.5,228830
94,2200000,7.2,
89,,7.6,223615
90,5000000,7.3,124720
95,3209000,6.2,
90,2000000,6.2,99147
95,5000000,4.6,
94,5000000,6.2,65069140
90,5000000,6.2,65087
103,5000000,3.3,16066
60,,7.5,
91,5000000,4.2,
102,5000000,7.2,
92,2500000,6.2,
87,5000000,6.1,
80,,4.2,
90,,4.5,
44,,8.4,
105,5000000,7.5,37440
67,10000000,6.7,
95,,5.1,
87,5000000,5.5,
94,5000000,4.4,
109,5000000,4.4,
130,5000000,6.8,
,5000000,6.7,
88,5000000,8.6,
88,5000000,4.8,
97,,3.4,
113,84450000,7.4,617228
99,4000000,7.3,274385
148,890000,8,24475416
107,3000000,6.5,
93,4800000,5.9,47277326
94,2800000,6.8,1247453
121,5000000,7.4,1729969
118,4700000,6.7,1705139
98,,6.8,238774
82,5000000,5.4,
101,4700000,5.5,8025872
106,4638783,7.4,
90,4800000,5.7,778565
79,,5.4,
87,4700000,3.2,
,,7.1,
105,,7.8,1340891
89,5000000,5.3,
100,4600000,7.2,513836
92,4700000,6.2,
97,4600000,5.9,434417
100,,7.3,728
96,4500000,6.7,81200000
104,4500000,5.7,
117,4500000,7.1,52700832
90,4500000,7.2,
115,4500000,7.4,
108,15000000,7.7,13060843
43,,7.7,
109,4500000,7.4,3798532
102,4500000,8.4,3609278
100,,7.1,
115,700000000,7.2,1687311
122,4500000,7.5,
98,5000000,5.4,10429707
133,4500000,8.1,727883
105,,6,1391770
122,4500000,7.8,713413
106,2000000,6.8,410241
98,,6.5,278821
112,4200000000,7.7,211667
120,,6.4,706622
99,2500000,6.5,92191
110,35000000,7.3,49413
102,,6.6,199652
109,,7.9,181655
104,4500000,5.9,108229
134,,4.7,
133,4400000,8.7,112000000
85,4400000,5.9,
87,4400000,6.7,
130,4400000,8.5,
199,,8.4,
103,4500000,5.8,8691
112,3000000,6.1,26345
89,,7.3,6940281
124,,6.7,188870
101,6000000,7.6,20772796
133,150000000,7.2,199228
112,4500000,6.2,
111,150000000,5.8,34964818
98,4200000,5.2,
60,,8.1,
93,,7.1,2542264
104,4200000,6.5,1487477
112,2300000,7.3,62549000
94,4000000,6.2,105500000
90,4000000,5,101055
96,114000,8,
101,4000000,7.8,44566004
93,4000000,8.1,39200000
152,4000000,6.7,36000000
150,140000000,6.1,65007045
112,4000000,7.1,31252964
95,8500000,5.6,131175
111,3600000,7.6,31968347
86,4500000,4.3,
108,4000000,7.3,
105,4000000,7.3,
91,4000000,4.6,35385560
105,4000000,6.8,
60,,7.5,
106,3500000,7.1,20803237
93,4000000,7.3,13008928
172,4000000,8.3,
109,,5.4,10941801
93,5000000,4,15152879
165,4000000,8,25359200
96,4000000,6.7,10515579
119,100000000,5.7,180011740
93,4000000,4.6,10097096
82,6000000,4,9821335
101,3200000,7,8243880
120,4000000,7.4,
81,4000000,5.9,7825820
82,,4.6,7557877
107,25000000,4.8,14637490
105,3400000,7.5,7159147
86,4000000,4.7,17314483
110,4000000,6.7,6525762
127,4000000,6.3,
90,,6,4613815
110,4000000,6.7,4301331
104,4000000,7.1,4046737
96,8000000,2.7,3713002
110,4000000,7.3,3468572
84,4000000,7.6,2892582
94,4000000,5.8,2800000
93,4000000,6.5,2426851
96,4000000,6.6,1325073
88,4000000,6.2,
101,4000000,6.9,864959
102,4000000,8.5,2601847
87,4000000,4.8,800000
83,,6.6,1429260
103,4500000,5.7,
99,4000000,7,562059
106,4000000,5.4,399793
115,,7.1,
117,4000000,6.9,371897
99,3000000,6.6,302204
102,1300000,5.9,354704
85,1500000,6.3,265107
86,4000000,6.3,185577
120,4000000,7.7,100412
106,9500000,7,58214
103,14000000,6.3,75078
93,2500000,5.9,64359
112,16000000,6.2,317125
100,4000000,5,
113,4000000,7.7,146402
98,650000,6.5,18469
23,,6.1,
92,4000000,5.8,12836
106,4000000,6.1,20262
119,4000000,6,
99,4000000,6.3,
90,,6.3,
120,4000000,7.5,
168,4000000,7.6,
93,4000000,5.2,4063
96,3950000,7.8,
103,4000000,6.6,
93,4000000,4.7,
84,,6.7,
81,4000000,4.2,
84,4000000,6.3,
94,4000000,4.7,
141,100000000,6,
120,2000000,7.9,
121,3800000,8.1,
226,3977000,8.2,198655278
104,4000000,6,143653
152,3800000,6.8,14873
92,,7.3,
107,3768785,7,8000000
97,,7.3,304137
115,8000000,7.5,
95,3500000,6.8,37606
102,3700000,7.1,2956000
99,3800000,6.9,19959
109,2000000,6.9,2706659
113,30000000,6.9,61094903
25,,8.4,
113,3600000,7.9,
91,3500000,7.2,45857453
88,3500000,7.8,83400000
88,5000000,3.5,
97,3500000,7.3,27900000
97,3500000,7.5,27900000
42,,7.8,
85,3500000,6,14000000
121,3716946,7.3,
134,3500000,8,
149,3500000,7.6,
121,3500000,7,
116,2000000,7.5,
92,3500000,6.8,25138292
93,3500000,3.9,10305534
96,3500000,6.1,9449219
105,3500000,7.5,6390032
129,2000000,8.2,20167424
87,3500000,7.2,
94,,4.8,
37,3600000,7.8,5923044
81,3000000,5.2,3293258
97,1000000,3.3,
106,3500000,6.8,886410
103,19900000,7,252652
101,3500000,6.5,220234
102,68000000,5.7,34350553
98,3500000,6.4,101228
91,3500000,5.3,96793
105,3500000,4.7,123777
98,3500000,6.1,
104,1000000,5.5,
45,,7.3,
96,3500000,4.8,
148,3500000,8.4,
100,3500000,7,29233
86,3500000,3.3,
92,3500000,5.4,
88,3500000,4.8,
90,3440000,3.1,
94,3400000,6.7,
80,8000000,7.6,77413017
107,3500000,7.1,5354039
99,,6.1,
92,3000000,6.5,2926565
107,3300000,8.5,13092000
135,3300000,8.7,7563397
99,2200000,7.1,104257
102,3400000,6.6,
93,,6.7,17311
115,3800000,8.3,610968
94,4000000,8.1,
91,3300000,7.4,8108247
98,4300000,6.6,
97,3300000,4.5,
92,2000000,6.4,7680
128,,7.5,3766595
136,2300000,8,
113,3200000,8.1,
99,,7.2,2277396
101,3000000,7.5,6517198
105,3200000,7.2,5776314
95,3200000,6.4,
109,3000000,7.6,141600000
110,3000000,7.8,51100000
108,3200000,5.7,
118,3180000,8.6,
94,3500000,8.2,16501785
115,3000000,6.6,38168022
98,3000000,5.7,84749884
91,3000000,7.4,24788807
120,4000000,8,21244913
109,,7.3,377420
87,2200000,5.4,30000000
117,3000000,7.4,20966644
85,3000000,5.7,64423650
110,3000000,6.8,48056940
113,3000000,5.4,19184015
108,3000000,8.1,
95,3000000,6.1,
98,3000000,5.1,24629916
93,16000000,5.6,
86,3000000,5.9,19472057
161,3000000,8.2,27200000
100,3000000,5.3,15369573
120,4490375,6.8,
125,3000000,8.3,
91,2500000,4.3,15935068
128,6000000,6.7,
100,3000000,7.2,11694528
84,,6.9,229094
97,3000000,6.6,
84,3000000,5.9,10017041
146,3000000,7.9,
186,3000000,8.3,
94,,5.2,9016377
11,,7.8,
126,3000000,7.8,
99,3000000,3,7059537
109,3000000,7.9,8114507
95,3000000,3.2,7888703
97,3000000,6.5,7282851
94,,6.9,6879730
90,3000000,7,5844929
197,15000000,7.4,
117,,7.8,3222857
96,1900000,6.9,4170647
82,3000000,4.4,4142507
109,3000000,6,4109095
90,,6.6,4033268
89,3000000,7.8,
98,3000000,5.3,3902679
95,3000000,5.3,3559990
94,3000000,8,
104,4500000,7.1,3287435
87,3500000,5.4,3071947
108,3300000,6.9,2961991
86,,7.4,4063238
94,3000000,7.3,2912363
134,3000000,7.8,3000000
89,3000000,6.6,2223990
102,3000000,5.4,1821983
120,3000000,8.4,2181290
110,3500000,6.3,2848578
86,3000000,6.1,703002
101,3000000,5,3105269
102,3000000,6.9,
87,3000000,7.2,252726
123,,7.3,373060
99,,5.7,1007535
173,,5,
87,3000000,5.3,418268
44,,7.9,
120,,5,
93,3000000,5.3,200803
111,25000000,6,33631221
60,,7.6,
98,2700000,7.4,95016
100,3000000,5.9,73678
88,5000000,4.1,143000
97,3000000,6.7,39852
122,3000000,5.8,22000
86,,6.2,128937
83,3000000,5.3,
80,3000000,3.3,
108,200000000,6.5,334185206
90,3000000,6.2,
96,3000000,5.9,5005
85,3000000,5.5,
83,,5.5,
80,3000000,2.6,
90,3000000,5.8,
92,3000000,7.4,
100,3000000,5.1,
88,800000,5.2,
95,3000000,4.8,
82,3000000,3.9,
97,3000000,6.2,
105,95000000,7,201148159
94,3000000,6.2,
95,,5.9,
113,2900000,8,5595428
136,2900000,7.3,
80,3000000,4.9,
105,1500000,6.5,3123749
90,3000000,4.3,
93,3000000,6.4,100675
107,2800000,7.6,
89,2200000,6.8,3645438
90,,6.1,
89,3000000,4,
116,8000000,7.4,22201636
120,2883848,8.3,25000000
88,2800000,5.3,19170001
102,2800000,8.1,22202612
106,2800000,8,86300000
95,2000000,5.7,952620
144,120000000,8.2,
113,2700000,7.1,9054736
118,2700000,7.4,
141,3000000,6.6,
90,,5.7,
109,2686585,6.9,
95,2650000,7,
122,2627000,7,
93,2600000,7.8,119500000
97,1800000,5.9,32600000
82,,7.4,3826455
140,2600000,7.8,3130592
86,2800000,6,475000
109,34000000,5.3,10654581
105,,7.9,2276368
66,2600000,7.2,38108
99,15000000,7.4,
100,2600000,5.3,
103,2540800,8.3,
97,2500000,7.6,
86,2500000,5.1,40041683
87,2500000,5.1,33349949
119,15000000,4.9,33386128
149,26000000,6.9,25809813
98,2500000,4.6,14400000
98,2500000,6.3,
112,2500000,7.9,
75,2500000,6.7,32230907
104,2500000,7.1,6401336
102,2500000,7.6,26781723
105,2500000,8.1,5400000
99,3200000,6.6,
107,2500000,7,1282084
96,,7.6,1186323
101,,6.7,1094998
89,2500000,7.1,3325638
106,2000000,7.6,395592
95,2500000,7.1,6851969
34,34000,7.1,333658
101,2500000,7.7,12995673
112,2500000,7.6,173783
100,2500000,6.6,118666
92,20000000,6.7,114324072
100,2500000,5.7,71904
80,2500000,7.1,99851
106,14000000,6.2,115504
103,8400000,6.1,5725
90,2500000,5.9,75727
96,2500000,6.8,322157
89,2500000,5.8,
87,2500000,5,
94,3500000,6.3,
120,2400000,6.8,5731103
101,2400000,5.1,978908
84,,6.6,438653
110,2500000,5,
101,1500000,7.7,327919
101,2500000,3.1,
101,2361000,6.5,
105,2450000,3.9,178739
97,,6.8,565592
108,2295429,7,
95,,5.9,27012
108,,5.8,
90,2300000,7.3,
120,2280000,7.8,76400000
104,1800000,7.8,
90,2500000,6.9,
91,4000000,5.7,36200000
92,2200000,4.7,21300000
117,2200000,5.9,379643
120,2300000,5.9,12985267
90,2200000,4.3,
119,2160000,7.5,
90,,4.8,
90,1200000,5.8,
97,2400000,5.3,
90,2500000,6,
172,2100000,8.1,23650000
115,,7,510092
89,15500000,7.6,313436
125,2100000,7.2,3330
78,1500000,7.5,
89,2100000,6.3,
100,2100000,6.7,
77,,4.8,
81,2100000,5.5,
115,2000000,7.5,24800000
96,2300000,5.1,792966
60,,7.4,
89,2000000,7.3,
100,2000000,6.9,14673301
88,2000000,6.8,
129,2000000,8.4,
87,2000000,7.6,9003011
102,2000000,7.6,11546543
152,2000000,7.7,
118,2000000,7.6,11533945
86,2000000,5.3,12555230
137,2000000,8.5,11284657
129,2000000,7,34522221
134,2000000,8,
119,1614000,7.1,
80,9500000,7.8,7002255
